1744842888.663914,31,-67,17311,23,4,7,-22,-21,-10,-12,20,18,15,17,-16,-14,-18,-22,11,-20,47,29,-64,18,6,-14,-66,32,-15,-15,-11,16,-52,19,49,-3,-17,-24,25,5,-2,40,-14,-8,-6,31,-29,-12,13,-56,-91,-25,36,-25,-52,-8,22,-37,6,11,34,-51,49,45,-4,2,76,-11,-22,14,-60,16,24,33,-71,26,-6,29,-119,-7,-17,-29,-120,3,24,40,31,-57,-40,10,-16,-67,0,-8,-35,-14,12,-48,-26,51,-8,-17,0,18,30,-1,-6,-2,-42,-8,6,-21,-37,9,15,-100,36,29,33,-56,14,19,15,-1,38,36,-3,37,60,4,-44,76,13,-24,6,-54,-29,28,-10,-62,-48,0,-27,-107,-57,-18,3,-121,5,24,1,39,-33,-53,45,-13,-14,-15,65,-36,-1,8,17,-37,39,6,-51
1744842888.6892707,1,-69,17312,0,-17,-17,-2,-4,17,16,6,8,-15,-14,-9,-11,13,9,14,1,75,-15,-74,-46,-21,-21,22,-4,-81,-6,24,-44,-17,46,-41,10,-40,34,81,7,-12,-3,16,-34,22,-22,28,-3,41,-83,89,34,51,-33,-42,36,-9,-15,28,69,-51,48,36,0,-71,93,-48,-19,-10,41,-12,15,-40,-10,-45,-6,2,-100,4,-17,34,-87,86,16,-6,76,3,-75,11,-25,44,20,24,-81,-3,24,7,-20,43,-37,-49,-39,-13,84,-29,-11,-7,16,4,19,36,26,24,41,7,80,92,55,-30,-45,30,-6,-37,27,17,-47,-72,40,-44,-71,-5,-40,-95,-11,18,-8,-42,-38,-18,-45,9,1,6,3,103,33,20,77,93,-4,-17,8,-75,3,76,41,30,25,-19,-11,81,11,-22,41,24,-49,33
1744842888.7115889,11,-66,17313,-13,-19,-20,11,8,22,22,-5,-3,-23,-23,0,-2,23,21,5,-16,27,-46,-8,-16,-24,-20,54,14,-53,13,34,-26,-28,52,-51,16,-29,18,51,3,-7,-18,13,-32,39,-36,35,12,67,-53,102,36,13,-26,-29,34,-20,5,23,48,-52,58,12,-27,-68,75,-80,-7,-3,37,22,1,-34,-13,4,-27,19,-88,55,-13,68,-44,110,9,-20,24,20,-15,44,-27,10,50,30,-49,-25,35,-8,-30,22,-41,-60,-26,-20,54,-9,-6,-3,9,20,33,37,29,41,68,-2,94,78,19,-34,-33,21,-13,-38,23,-2,-43,-56,21,-55,-72,14,-67,-83,-4,7,27,-34,-34,-7,3,14,15,29,33,93,63,27,110,52,-17,-13,24,-21,40,22,7,29,37,-45,-32,44,-3,-36,17,34,-65,31
1744842888.7389472,20,-64,17314,0,32,32,3,7,-31,-30,-11,-15,28,26,19,20,-24,-21,-24,6,8,45,17,24,32,48,-58,-2,19,16,-51,20,-6,-44,14,-29,8,-15,-14,-19,4,42,11,30,-12,72,11,32,-29,93,-63,-35,-29,-8,-2,-31,-16,-14,-12,-50,24,-69,-7,-7,72,-97,53,9,4,-6,-58,0,45,31,-28,42,19,102,-36,37,-39,84,-94,-29,14,9,-4,27,-41,36,-16,-50,-57,18,6,-46,-24,-2,-21,5,46,2,30,-18,12,0,20,20,-40,-6,-32,26,-68,-23,-37,-40,-105,-36,28,-4,7,-21,28,-15,10,14,53,-19,67,69,20,25,104,6,-8,-58,-4,44,9,-21,-37,27,-37,-9,-107,-31,-44,-68,-81,8,31,-1,-9,-35,-35,-9,-39,-67,36,8,-16,-33,41,-22,-1,46,3
1744842888.763627,20,-64,17315,24,21,23,-22,-19,-25,-28,16,11,30,31,-8,-4,-31,-32,0,9,0,44,-24,40,3,-15,-74,13,14,-26,-46,9,-20,-17,43,-13,27,-21,1,-10,17,36,-26,10,-32,55,-49,-2,-44,15,-111,-45,6,-7,5,-32,13,-19,1,-14,54,-51,48,51,53,-23,107,8,-3,-48,-35,33,30,-1,-42,41,-20,46,-99,-5,-55,-20,-126,-7,30,2,-8,-13,-50,9,-38,-76,-1,16,-10,-50,18,-18,-13,38,26,25,17,-3,21,14,13,-17,-41,-30,-15,-35,-65,-44,-6,-106,-43,0,46,3,8,5,35,-1,18,50,26,38,59,63,-38,99,49,-2,-9,-41,42,37,-27,-42,-8,-12,-44,-92,-66,-55,-4,-122,-4,29,12,-8,-3,-50,4,-36,-18,-15,75,-7,-18,8,53,-15,15,31,-34
1744842888.7945378,9,-67,17316,9,-24,-21,-10,-14,22,17,15,20,-12,-12,-24,-22,7,5,21,-45,18,-17,-36,14,-44,-56,31,66,-39,-25,30,-6,-49,72,-9,44,-20,-19,66,15,1,-23,-3,-55,6,-41,-4,-29,61,-109,34,12,47,-3,-49,36,7,-15,19,85,-8,37,54,36,-69,110,0,-2,-15,18,43,30,-28,-3,-8,-24,0,-102,-26,-54,53,-116,47,22,2,12,50,-43,9,-36,-14,20,60,-25,-64,28,29,-50,0,0,-73,-12,-43,62,35,6,-9,-9,24,-2,55,-13,42,52,34,21,121,49,-5,-48,-3,19,-31,16,18,8,-85,59,-26,-61,-47,13,-105,-15,2,48,-12,-25,-39,-14,3,-2,25,-48,95,47,56,26,119,7,-21,50,-2,4,38,-21,33,63,-12,-72,20,33,-23,-4,52,-67,-14
1744842888.8172662,31,-67,17317,-17,14,12,19,20,-9,-6,-22,-22,3,1,22,22,1,6,-23,-24,-42,36,58,-16,11,58,27,-7,34,19,-6,31,42,-46,-13,13,8,-4,-33,-3,5,-13,37,8,-3,6,40,-2,-17,107,11,-15,-39,54,12,-12,-21,16,-34,-33,-12,-6,-67,-22,36,-60,-40,21,1,38,46,-31,-2,35,67,-12,24,67,89,17,5,118,45,-19,-12,-47,14,66,-21,7,17,39,-51,32,14,-2,-19,48,-21,-25,41,11,-11,-33,-2,4,4,34,22,-1,-9,41,2,-17,-1,36,-98,-42,5,23,-51,-24,7,-29,-24,-20,28,-67,-6,31,30,-53,49,6,-20,53,-28,-9,29,73,-20,20,17,103,-44,9,-15,72,-100,-17,16,3,49,-4,-69,19,-2,-40,-50,21,-27,-19,-3,-7,-52,33,33
1744842888.8384256,4,-67,17318,-20,-9,-12,19,17,14,17,-15,-13,-18,-20,11,8,21,21,-3,56,56,-53,-12,-58,12,23,34,-67,-64,32,21,-47,25,-13,-67,-34,-36,83,19,-3,-16,9,20,11,51,0,47,43,23,22,122,56,-3,-52,7,13,-33,14,24,-10,-85,53,-32,-69,-38,3,-109,-22,7,30,-39,-29,-30,-31,-15,-1,12,-47,94,35,28,24,120,1,-20,61,-51,-17,51,6,59,36,-20,-72,58,22,-31,22,49,-66,8,-39,32,25,-81,-16,0,22,-6,52,-7,47,5,27,-39,123,-22,0,-57,2,52,-31,-16,25,-11,-85,4,-27,-55,-44,65,-107,-17,5,23,-36,-34,-34,26,-16,30,12,3,89,55,33,-31,125,-19,-20,-4,-45,-65,49,23,60,-1,-16,-39,55,71,-28,-26,51,-17,2,66
1744842888.8685493,10,-66,17319,22,-9,-7,-22,-23,4,1,23,23,1,4,-23,-22,-7,-11,19,-37,-21,13,-35,32,-17,-54,-20,59,22,-33,5,30,-31,53,47,35,17,-60,20,4,6,-10,-21,-41,-32,-23,-34,-64,13,-97,-61,-22,32,30,-31,14,28,-20,4,51,52,-15,60,67,-20,73,72,10,-12,-22,37,38,-1,0,-10,-19,-22,-46,-89,-71,-8,-108,-36,15,15,-26,33,-34,-18,-12,-33,-26,51,29,-56,1,33,-28,-33,52,-47,20,-33,10,63,7,-4,-21,7,-39,35,-37,18,6,65,-73,83,29,25,-27,-34,30,-11,1,21,58,-45,58,21,-10,-70,83,-67,-11,-12,34,27,3,-38,-10,-1,-25,16,-90,36,-17,69,-60,105,17,-13,31,30,-22,31,-34,7,48,32,-52,-34,34,2,-36,23,-39,-57
1744842888.8935208,24,-67,17320,0,-21,-21,-2,-5,20,19,7,9,-18,-17,-11,-13,16,14,16,12,-11,-48,-11,-12,-40,-56,43,-10,-23,-17,30,-42,6,34,-30,11,10,31,14,11,6,-34,-23,-15,8,-58,-22,-10,7,-86,61,26,14,0,27,18,12,24,17,42,-16,80,10,7,-52,106,-40,-2,-2,-21,64,9,-47,-52,33,-35,-24,-110,35,-33,31,-84,83,20,-8,-9,-15,-20,45,-42,5,33,63,-24,6,26,22,0,42,-23,-39,12,-9,20,-27,8,-9,-28,29,4,16,-31,55,5,11,46,93,21,-23,26,4,16,-15,21,-21,-7,-44,24,-77,-51,-17,-14,-107,-2,1,59,33,-45,-16,22,58,-30,30,11,109,24,38,71,103,-4,-22,-16,5,42,26,-2,41,68,-22,2,25,26,-22,42,8,-43,15
