1745343522.4393842,23,-62,558,50,22,27,-47,-44,-31,-36,42,37,40,45,-30,-26,-48,-54,15,-79,23,-6,-51,-25,47,-20,-22,19,36,-52,41,14,3,-44,115,62,-8,27,53,38,-38,69,-4,-10,-41,2,-74,-29,-11,-86,-71,-31,-2,-37,40
1745343522.7395256,1,-71,561,-16,10,8,17,17,-6,-4,-18,-18,2,0,18,18,1,4,-14,100,41,-49,-58,4,-25,-23,-11,3,-61,12,-11,13,26,2,-82,-52,34,103,-39,-23,37,-3,-6,1,51,8,54,4,22,116,32,-23,39,24,85
1745343523.0288188,30,-62,564,-9,79,78,19,30,-75,-71,-37,-44,67,61,52,59,-54,-42,-71,-67,-86,65,18,-41,-6,23,-33,-25,34,-44,-82,3,-15,-108,-49,19,58,-86,18,35,31,48,75,23,-17,123,15,3,-18,50,-56,3,-32,-55,-65
1745343523.3292677,36,-63,567,9,-87,-87,-18,-28,83,78,40,46,-74,-67,-55,-63,59,48,75,75,80,-56,-23,36,-11,-19,52,9,-48,22,84,-26,18,59,5,-25,-52,90,-3,-28,-11,-84,-82,0,31,-120,-29,15,10,45,34,0,29,56,81
1745343523.6244926,25,-62,570,52,19,24,-50,-47,-30,-35,43,38,40,44,-34,-29,-48,-54,16,-88,16,4,-45,-30,39,-15,-19,12,34,-62,37,1,0,-59,106,60,-7,14,54,41,-33,63,-5,-5,-40,9,-88,-19,-16,-77,-90,-26,-3,-51,45
1745343523.9259105,10,-60,573,-40,-23,-28,38,33,32,37,-29,-26,-39,-43,20,16,44,46,-7,63,28,5,-34,21,-24,4,-9,21,-29,25,-38,-7,9,32,-106,-63,2,31,31,-46,18,-42,1,-13,49,0,61,5,18,90,87,0,-14,-33,5
1745343524.223632,14,-61,576,-4,41,41,10,14,-39,-36,-19,-22,35,32,27,31,-28,-21,-36,-19,-66,-29,-9,-30,0,-9,-4,-16,2,-48,-8,20,-1,-109,8,29,49,17,-10,34,21,17,39,42,-6,54,-33,-3,-9,48,-111,-15,-6,-13,19
1745343524.5334494,0,-69,579,13,-17,-15,-15,-17,13,11,18,20,-9,-7,-20,-21,4,3,19,-50,-87,15,83,-9,15,21,31,-22,38,-12,6,5,-36,-54,62,52,6,-111,-36,32,-25,-24,-1,29,-36,8,-58,5,-16,-77,-95,39,-29,31,-74
1745343524.832254,26,-63,582,41,39,43,-36,-31,-47,-50,25,20,53,55,-13,-6,-56,-57,-5,-99,-13,38,-28,-38,24,2,-19,10,35,-67,11,10,-12,-97,84,55,23,-24,56,45,-11,56,17,3,-34,31,-85,-21,-14,-56,-110,-17,-24,-65,30
1745343525.1320338,10,-64,585,12,-29,-27,-16,-19,25,23,21,24,-21,-19,-25,-28,15,8,31,7,62,23,-36,39,1,-8,-18,42,-2,23,9,-1,-6,106,-3,-28,-48,5,63,-30,-31,9,-38,-49,7,-26,17,-16,9,-24,116,6,-6,-44,-39
1745343525.4217308,29,-62,588,-60,-42,-50,53,48,55,60,-42,-32,-65,-69,25,17,71,75,-3,97,-4,-38,39,23,-21,14,41,-12,-28,83,-1,9,4,87,-90,-55,-9,32,-67,-44,14,-81,0,-3,28,-51,86,20,13,41,71,15,25,63,-31
1745343525.7195075,31,-62,591,-79,11,0,80,80,8,16,-78,-76,-24,-32,73,68,41,53,-61,36,-70,5,58,-17,-25,43,15,-34,4,65,-70,10,5,4,-120,-32,23,-34,-62,-15,29,-46,80,7,0,39,121,24,-19,74,17,19,11,36,-83
1745343526.0250118,12,-61,594,21,-42,-39,-26,-30,36,33,34,38,-28,-22,-41,-44,17,9,46,5,52,19,-33,8,-2,-11,-5,24,16,37,0,4,20,115,-44,-10,-39,-12,43,-8,-29,-10,-44,-40,0,-31,30,-19,6,-24,123,-9,5,-16,-48
1745343526.4382854,8,-62,598,41,-11,-6,-43,-42,2,-3,43,42,7,12,-41,-39,-16,-25,33,-57,11,29,-4,1,12,-6,-13,6,44,10,27,0,5,86,75,33,-30,-48,50,20,-41,32,-22,-24,-45,-25,-23,-30,-5,-103,55,-10,-12,-15,-56
1745343526.6295094,16,-64,600,-27,-18,-21,24,22,24,26,-19,-16,-28,-29,13,9,31,33,-2,55,-7,2,-7,-1,-29,-1,4,6,-12,18,-43,8,20,16,-121,-34,0,4,1,-19,15,-37,-5,-10,39,15,51,15,8,88,72,11,10,-19,-17
1745343526.9215965,14,-63,603,20,-32,-29,-23,-26,27,24,30,32,-20,-16,-34,-36,12,4,39,9,58,8,-12,20,-1,-13,-3,20,12,39,10,-8,18,125,-10,-5,-35,-1,25,-12,-25,6,-43,-44,-4,-35,19,-11,8,-38,110,-12,11,-4,-35
1745343527.2337174,16,-63,606,37,-7,-3,-38,-37,-1,-5,37,36,9,13,-35,-33,-17,-25,29,-42,52,-1,-2,22,29,-8,-5,9,16,7,53,-20,-7,66,116,24,-31,-1,6,5,-29,34,-25,-21,-36,-49,-30,-14,-1,-122,19,-11,0,31,-1
1745343527.523702,33,-62,609,-5,-95,-96,-4,-20,94,90,28,39,-88,-82,-50,-57,76,65,73,81,70,-84,-1,32,-4,-22,62,14,-37,56,88,5,18,114,17,-33,-43,102,-25,-31,-29,-86,-70,-7,5,-126,0,1,13,7,43,-6,24,59,66
1745343527.8197603,27,-62,612,-45,-37,-42,40,35,46,50,-29,-23,-54,-55,20,12,57,59,1,90,13,-37,34,42,-11,11,33,6,-31,77,2,7,-2,96,-81,-47,-13,35,-63,-46,10,-58,-12,-17,32,-49,71,3,19,34,89,14,17,54,-9
1745343528.1228251,32,-62,615,-23,80,76,34,40,-73,-68,-47,-55,62,54,63,68,-46,-33,-79,-51,-102,52,46,-32,-12,35,-23,-35,27,-18,-91,-5,-23,-96,-62,9,56,-96,-26,28,38,34,82,22,-8,112,49,6,-21,23,-36,9,-25,-36,-80
1745343528.4279273,30,-62,618,81,25,34,-77,-73,-41,-47,68,61,57,64,-53,-47,-69,-81,30,-95,51,23,-49,-16,31,-27,-26,28,26,-89,24,-15,4,-64,101,49,-12,-15,80,43,-25,85,-35,-12,-26,47,-113,-25,-14,-53,-43,-18,-16,-76,40
1745343528.7321134,32,-62,621,12,-74,-72,-22,-29,70,65,37,46,-60,-56,-52,-59,48,38,67,73,75,-54,-32,24,-15,-19,40,0,-52,36,87,-14,18,105,34,-23,-39,79,-6,-21,-11,-75,-75,5,26,-122,-22,8,9,-17,48,-9,6,61,61
1745343529.0238774,10,-58,624,-32,-56,-60,25,19,62,64,-12,-5,-65,-65,-1,-11,64,60,21,-3,69,35,21,-5,0,33,47,-14,1,64,82,-25,12,93,66,-48,-40,-6,59,-45,-33,-53,8,-34,-14,-88,64,2,-24,-48,104,4,-24,-31,-26
1745343529.3212156,28,-68,627,-21,-3,-5,20,20,7,9,-19,-17,-12,-14,15,14,15,14,-10,13,112,17,-101,-3,33,28,-60,-6,-15,89,18,-19,-7,99,71,-24,-25,113,59,-32,-20,46,17,-15,-4,-55,66,6,18,-87,64,-23,1,-32,72
1745343529.6297693,30,-83,630,2,-4,-4,-2,-3,3,3,4,4,-2,-2,-4,-4,1,0,9,96,70,-84,-60,20,25,-44,-38,-17,-15,52,-15,-17,7,93,7,-29,7,106,-65,-30,3,25,-52,-5,2,-17,46,22,12,-14,62,-31,16,58,76
1745343530.0279477,4,-63,634,-12,-41,-42,7,3,43,43,2,5,-43,-42,-10,-17,40,40,22,0,-125,27,104,6,-19,6,75,-12,-5,-36,-16,65,-41,-65,-41,37,39,-119,-12,24,11,-101,5,24,8,20,-62,-11,28,25,-88,35,2,5,-116
1745343530.425076,26,-81,638,1,4,4,0,0,-4,-4,0,0,4,4,1,1,-4,-6,1,83,95,-65,-71,42,39,-32,-39,-4,-1,55,14,-44,0,83,50,-20,1,98,-69,-48,3,41,-53,-26,-9,-39,44,29,0,-44,64,-38,10,56,72
1745343530.7215333,27,-74,641,8,11,12,-6,-5,-12,-13,3,2,13,14,0,0,-13,-16,-1,34,120,-19,-97,21,54,-15,-51,-7,-3,40,40,-40,-22,49,90,-11,-5,125,-25,-39,-16,72,-36,-17,-16,-50,16,26,15,-69,32,-39,-10,34,82
1745343530.924637,25,-71,643,-4,-18,-18,2,0,18,18,1,3,-18,-17,-6,-8,16,18,8,-21,-118,10,88,-29,-59,15,49,0,-4,-36,-39,47,23,-50,-98,9,4,-124,25,45,16,-78,30,26,24,51,-15,-23,-6,84,-32,37,13,-23,-88
1745343531.1189232,2,-60,645,-21,51,47,29,34,-43,-39,-38,-42,35,30,46,49,-25,-20,-55,-88,75,62,-56,-5,20,35,-49,-4,26,0,42,-81,-14,-1,106,4,-38,86,77,-12,-23,85,73,-7,-44,-52,19,24,-34,-93,7,-12,-33,-57,94
1745343531.4317453,3,-61,648,31,-44,-40,-36,-40,37,32,44,48,-27,-21,-50,-53,15,9,57,98,-59,-68,46,7,-22,-37,46,10,-27,4,-44,78,30,16,-113,-14,38,-76,-98,11,28,-77,-85,5,50,57,-10,-35,30,102,2,4,34,77,-82
1745343531.7205474,3,-61,651,-49,-23,-31,45,41,35,39,-38,-33,-43,-47,28,23,50,53,-18,-75,-89,54,53,-23,-6,49,28,-24,-9,-43,6,17,-79,-118,12,40,13,-84,84,26,-13,-73,83,47,-10,-20,-50,36,28,-10,-100,28,-6,-89,-64
1745343532.0338702,9,-62,654,15,42,43,-11,-5,-44,-44,0,-5,44,43,9,14,-42,-41,-19,21,82,-16,-85,26,25,-24,-60,3,24,31,13,-50,18,93,64,-5,-21,98,-1,-33,-7,99,-20,-46,-19,-23,47,3,-21,-76,90,-10,-6,15,90
1745343532.3293598,10,-62,657,35,-29,-26,-38,-41,20,15,43,45,-10,-4,-46,-46,0,-6,47,69,-58,-74,45,13,-37,-50,48,21,-9,-3,-30,35,40,28,-123,-15,10,-38,-91,4,34,-54,-85,-1,53,49,2,-20,5,106,46,0,9,79,-45
1745343532.6320732,6,-61,660,35,39,42,-30,-26,-45,-49,20,14,51,53,-7,-2,-53,-55,-3,40,87,-41,-57,27,8,-50,-40,9,15,33,-1,-51,41,119,12,-15,-24,102,-38,-27,10,93,-53,-47,1,4,51,-9,-28,-27,122,-16,-7,45,92
1745343532.9207096,29,-65,663,0,39,38,2,7,-38,-37,-12,-16,35,33,19,23,-31,-32,-28,-21,122,21,-75,9,51,-10,-70,5,-3,19,20,-25,-28,15,109,-10,2,113,38,-28,-10,102,6,-18,-9,-14,-7,-1,13,-78,-15,-19,-31,-27,106
1745343533.227802,34,-65,666,-34,-32,-36,29,26,39,43,-19,-14,-44,-46,10,4,47,49,-1,-80,-93,36,63,-49,-8,62,35,-14,17,-21,6,29,-13,-83,-45,3,-6,-94,48,20,-32,-64,83,20,-34,0,5,5,-13,26,-49,24,7,-61,-87
1745343533.521486,3,-60,669,57,10,17,-55,-53,-22,-28,50,46,34,38,-43,-37,-43,-50,32,97,63,-49,-18,26,0,-69,5,14,5,11,-16,-2,76,116,-64,-35,-10,67,-84,-15,15,55,-99,-38,19,31,20,-40,-13,33,108,-22,2,90,63
1745343533.8238952,18,-63,672,-10,-39,-40,5,0,40,40,3,7,-40,-38,-12,-16,37,36,19,-62,-88,10,54,-45,-5,30,50,7,9,-38,16,58,-12,-107,-55,0,-1,-69,27,27,-22,-71,19,30,3,24,-40,-6,1,93,-75,22,-7,-40,-75
1745343534.1252286,3,-60,675,-4,58,57,11,19,-55,-53,-24,-30,49,46,36,41,-42,-38,-48,-59,101,12,-51,1,24,-13,-71,-1,14,15,5,-79,5,73,112,11,-34,83,66,-13,-10,102,49,-19,-36,-15,30,9,-43,-109,38,-2,-21,-58,90
1745343534.4242132,24,-65,678,27,18,22,-24,-21,-25,-27,18,14,30,31,-10,-7,-32,-34,7,105,65,-55,-34,69,2,-63,-12,18,-9,23,-14,-37,30,123,24,0,7,64,-77,-30,29,43,-80,-38,15,-16,15,-7,-1,-65,95,-27,13,80,66
1745343534.7209425,23,-65,681,19,22,24,-17,-14,-26,-27,11,8,28,30,-5,-2,-30,-32,1,88,67,-45,-36,65,7,-52,-20,17,-8,28,-9,-39,23,111,37,-1,6,65,-60,-33,25,49,-63,-38,10,-20,16,-9,0,-73,80,-26,7,62,73
1745343535.0193048,12,-61,684,-49,-5,-10,48,46,17,21,-44,-40,-27,-31,38,33,35,39,-31,-99,3,76,20,-29,20,79,-8,-9,-7,8,23,-3,-56,-97,64,1,0,-42,67,7,-21,-32,95,38,-28,-30,-18,18,10,-14,-126,2,-15,-71,-27
1745343535.3211021,15,-61,687,31,-32,-27,-36,-37,24,19,41,42,-14,-8,-44,-45,3,0,46,55,-90,-53,39,-6,-32,-40,59,4,7,-33,-11,45,39,11,-122,0,0,-32,-60,20,10,-50,-71,2,33,40,-7,-12,0,100,51,13,12,51,-50
1745343535.6196651,28,-66,690,18,26,27,-15,-11,-29,-30,9,4,31,31,-1,2,-32,-34,-3,62,104,-31,-62,36,32,-52,-42,6,-2,19,-1,-42,5,84,73,-9,6,95,-17,-26,4,74,-44,-22,0,-13,-3,-2,0,-84,29,-25,-10,16,98
1745343535.92303,24,-66,693,-14,-24,-26,11,8,27,27,-4,-2,-28,-28,-1,-5,28,29,6,-64,-102,33,51,-50,-27,48,34,-16,7,-22,-1,44,-9,-90,-78,5,-8,-84,25,35,-8,-66,46,34,1,20,0,7,5,100,-46,27,1,-23,-96
1745343536.2269459,31,-64,696,35,19,23,-32,-29,-27,-30,28,23,33,35,-19,-15,-37,-41,13,88,86,-46,-45,40,8,-70,-21,8,-12,6,-12,-30,19,101,37,-5,3,80,-34,-11,17,54,-72,-13,23,0,-16,-7,8,-50,48,-18,-5,36,90
1745343536.5312617,16,-63,699,27,25,28,-25,-21,-31,-33,18,13,35,37,-8,-5,-37,-39,2,96,64,-36,-47,31,-2,-58,-38,-12,0,10,-34,-44,42,122,12,-1,1,55,-24,-11,18,63,-43,-27,-4,0,27,0,-11,-65,98,-11,15,47,58
1745343536.8192773,18,-64,702,-12,-29,-31,8,5,31,32,0,3,-31,-31,-6,-9,30,31,11,-57,-90,15,50,-35,-7,33,49,4,16,-28,20,52,-10,-107,-65,1,-2,-56,5,20,-15,-61,17,20,4,18,-17,0,0,96,-50,17,-8,-22,-74
1745343537.1253445,23,-66,705,16,21,23,-14,-12,-24,-26,9,6,27,27,-2,0,-27,-30,-1,66,104,-34,-52,46,19,-47,-34,18,-16,20,-1,-40,12,90,83,-6,6,72,-15,-29,8,59,-43,-28,3,-18,-8,-12,-5,-106,42,-22,1,13,92
1745343537.433941,7,-61,708,27,38,41,-23,-18,-43,-45,13,7,46,46,-2,3,-46,-48,-7,30,88,-45,-63,15,13,-57,-60,3,4,11,-16,-43,27,105,51,14,-10,71,15,-8,7,78,-21,-34,-14,-2,16,-7,-30,-86,78,-1,12,-15,64
1745343537.7219565,34,-64,711,29,29,33,-25,-20,-36,-39,16,12,40,41,-7,-1,-43,-44,-1,65,103,-31,-51,38,2,-61,-34,24,-15,0,-10,-28,23,85,48,0,-1,63,-1,-8,23,58,-55,-25,34,11,-23,-17,1,-44,41,-2,3,-7,79
1745343538.0237556,9,-61,714,31,-34,-31,-35,-38,26,23,41,44,-15,-10,-45,-46,6,1,48,69,-71,-70,59,10,-19,-58,73,0,-1,-20,-3,37,29,34,-113,5,-10,3,-71,11,6,-37,-72,-12,33,5,0,-29,9,86,90,22,2,55,4
1745343538.3310685,14,-63,717,35,12,17,-33,-31,-21,-24,29,26,26,30,-22,-19,-32,-35,18,119,23,-72,-49,20,-6,-88,-30,-15,2,-12,-29,-19,56,125,-9,0,22,56,-24,-1,16,42,-60,-22,-7,2,9,-2,-21,-57,104,-2,23,38,44
1745343538.6207507,24,-65,720,7,-29,-29,-10,-13,27,26,16,19,-24,-21,-22,-24,18,18,28,65,-109,-47,51,-2,-40,-20,61,-28,-6,-7,-6,27,25,41,-109,16,10,-28,-54,14,14,-64,-29,14,10,-19,19,-1,13,69,86,14,16,75,-27
1745343538.9220657,30,-63,723,-12,-39,-40,8,2,40,40,0,5,-40,-39,-9,-14,38,40,18,-9,-126,-4,63,-23,-20,28,66,-22,9,-5,12,32,0,-38,-93,15,1,-51,-29,11,-9,-76,11,22,-16,-26,20,10,5,68,16,7,5,48,-58
1745343539.2211926,9,-61,726,40,25,29,-37,-33,-33,-37,29,26,40,42,-21,-16,-44,-48,10,84,59,-72,-63,18,7,-84,-51,-1,-3,-5,-22,-20,37,120,28,8,12,65,-12,-1,13,58,-50,-28,-9,2,-3,-11,-31,-75,83,0,30,-2,44
1745343539.5268862,24,-64,729,30,-7,-5,-30,-31,1,-3,31,30,7,10,-29,-28,-13,-16,30,125,5,-64,-17,32,-21,-63,8,-7,-28,0,-7,-9,33,115,-4,-1,22,33,-46,-4,19,-2,-69,-1,17,-26,-15,-12,3,-51,92,-9,20,49,55
1745343539.8252008,10,-61,732,36,-26,-22,-39,-41,18,14,43,44,-9,-2,-45,-45,-1,-6,45,78,-66,-86,41,12,-15,-76,60,-4,1,-22,-1,29,31,70,-96,19,0,13,-66,12,8,-28,-71,-20,22,-3,-2,-34,0,55,98,27,11,41,14
1745343540.1550286,32,-63,735,31,26,29,-28,-25,-31,-34,20,17,36,38,-12,-7,-40,-42,5,86,94,-33,-50,31,-2,-60,-34,14,-23,-3,-12,-23,19,82,51,-10,4,54,-4,-3,18,50,-52,-11,32,13,-30,-15,1,-54,25,-3,1,-11,70
1745343540.4226253,24,-64,738,26,20,23,-23,-20,-26,-28,17,15,30,31,-11,-7,-32,-36,7,74,107,-30,-64,38,10,-48,-46,16,-27,6,-2,-32,14,77,88,-20,12,59,-3,-17,10,55,-48,-13,11,-3,-33,-9,-6,-111,9,-22,5,-12,78
1745343540.72332,6,-61,741,21,44,46,-17,-12,-48,-49,5,0,49,49,6,11,-48,-49,-17,9,108,-25,-93,1,17,-30,-94,2,-8,13,-22,-47,8,76,99,2,4,55,27,-2,9,76,1,-8,-24,6,2,12,-43,-120,20,-11,24,-44,26
1745343541.0244093,18,-65,744,16,-26,-23,-18,-21,22,18,23,26,-15,-12,-27,-28,10,8,30,60,-112,-57,47,-9,-24,-50,61,-25,22,-30,-8,25,35,42,-118,23,13,-13,-48,19,6,-39,-39,-1,-1,0,15,-1,-5,72,96,21,15,58,-28
1745343541.3301663,8,-60,747,39,-27,-23,-42,-44,18,12,47,48,-6,-1,-49,-48,-4,-9,49,89,-49,-89,39,16,-9,-86,52,-7,0,-22,-6,20,34,74,-90,13,0,16,-62,11,5,-18,-72,-21,14,-3,-3,-37,-5,41,110,28,11,31,26
1745343541.6326864,14,-63,750,-27,26,23,30,32,-19,-16,-34,-36,12,7,37,38,-3,-2,-40,-73,98,78,-39,-4,19,78,-60,11,-13,31,-2,-31,-37,-62,105,-29,-18,-7,54,-16,-6,31,62,18,-1,4,1,19,15,-43,-111,-21,-21,-46,3
1745343541.9255927,33,-64,753,13,-40,-38,-17,-22,35,33,25,29,-30,-26,-32,-35,22,21,39,51,-110,-32,49,-19,-28,-10,69,-30,-7,-10,10,27,10,12,-95,8,7,-23,-43,20,-7,-68,-24,40,-2,-38,-1,7,14,44,36,5,-1,64,-10
1745343542.231243,7,-60,756,-22,-42,-45,16,11,46,48,-6,0,-48,-48,-4,-10,46,47,15,-30,-94,28,89,-4,-17,38,94,-3,9,-10,22,33,-12,-76,-85,3,-13,-56,-20,3,-11,-72,6,6,22,-7,3,-11,39,111,-28,15,-26,33,-19
1745343542.5279415,20,-65,759,29,1,4,-29,-28,-7,-10,27,25,13,16,-24,-22,-19,-22,22,122,12,-62,-37,25,-18,-67,-23,-23,-30,3,-20,-17,24,121,10,-8,31,37,-30,-1,21,12,-55,9,6,-24,-9,0,5,-84,81,-10,24,37,51
1745343542.8271134,11,-61,762,-23,-35,-38,18,12,40,41,-8,-4,-42,-42,0,-5,42,42,9,-65,-87,23,94,-14,-14,45,88,3,7,0,24,34,-25,-78,-90,16,-28,-58,-21,8,-12,-69,18,3,23,-7,11,-16,30,106,-26,22,-25,10,-30
1745343543.12689,23,-64,765,21,-25,-23,-24,-27,19,17,28,30,-13,-9,-32,-33,5,4,36,92,-75,-66,20,9,-37,-54,40,-29,-19,-7,-5,11,27,93,-69,13,26,1,-49,11,14,-42,-51,15,5,-38,-1,-2,8,-10,111,6,25,61,18
1745343543.4386246,29,-63,768,24,-34,-31,-28,-32,28,23,35,37,-19,-14,-39,-41,9,6,45,94,-82,-55,33,2,-31,-47,62,-26,-12,-15,6,13,21,69,-73,13,21,-2,-54,14,3,-52,-56,27,3,-41,-15,2,7,0,79,0,14,63,19
1745343543.7243538,33,-64,771,-19,-37,-37,16,11,40,40,-7,-3,-41,-41,-2,-6,40,42,10,-65,-102,19,58,-34,-1,46,56,-23,21,0,14,20,-13,-64,-68,15,-3,-48,-9,7,-19,-61,35,20,-33,-24,31,15,0,56,-4,2,-6,34,-52
1745343544.0269363,16,-63,774,-11,33,31,14,17,-30,-26,-22,-25,24,21,27,30,-17,-17,-30,-11,113,48,-70,7,17,44,-83,9,-25,28,-12,-34,-21,-25,113,-40,-6,21,47,-18,4,49,34,14,7,3,-8,16,13,-92,-75,-28,-10,-37,25
1745343544.3345995,12,-62,777,38,20,25,-35,-32,-29,-32,28,25,35,38,-20,-16,-40,-43,14,109,30,-71,-69,20,2,-87,-60,-10,-8,-14,-21,-17,40,111,41,-6,44,65,-14,0,18,55,-53,-7,-21,1,-12,5,-36,-88,78,-12,32,6,36
